PACK_ID|PACK_REF|PACK NAME EN|PACK NAME FR|PACK LEVEL|CHECK DUR|PACK OBJECTIVES|PACK RESULTS|PACK CONTENT|PACK HOURS|LESSON DURATION|METHODE|CERTIFICATION|PACK HT|PACK TVA|PACK TTC|NA|PTA|M1|M1 NB L|M1 H|M2|M2 NB L|M2 H|M3|M3 NB L|M3 H|M4|M4 NB L|M4 H|M5|M5 NB L|M5 H|M6|M6 NB L|M6 H|M7|M7 NB L|M7 H|GRAM H|OPEN H|EL H|TOTAL H
|||ANGLAIS INTERMÉDIAIRE - PRÉPARATION DE MA CERTIFICATION|B1|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Se mettre dans les meilleures dispositions pour le passage de la certification, grâce à une simulation et aux explications du formateur. Prétendre à obtenir un meilleur score.|Passage d'un test blanc  Analyse des résultats par un formateur. Formation, explication des points faibles 12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|VISIO + EL|LINGUASKILL|1 945,00 €|389,00 €|2 334,00 €|0,5|0,5|B1 - PEOPLE [3]|3|3,00|B1 - IN YOUR FREE TIME [4]|4|4,00|B1 - LOOKING TO THE FUTURE [4]|4|4,00|B1 - FAMILY LIFE [3]|3|3,00|B1 - SMALL TALK [4]|4|4,00|B1 - I LEARN THIS WAY [4]|4|4,00|||0,00|7,00|10,00||40,0
||Looking to improve your day to day English|ANGLAIS INTERMÉDIAIRE - REVOIR LES BASES|B1|OK|Travailler la grammaire.|Dependent prepositions<br> Direct and indirect questions<br> First and second conditional<br> First conditional review<br> Future continuous<br> Future plans and decisions: present continuous, will, going to<br> Have-get something done<br> I wish, If only<br> Infinitive clauses<br> Just, already and yet<br> New Year questions<br> Quantifiers<br> Question tags<br> Reflexive pronouns<br> So do I!<br> Subject and object questions<br> Used to do vs. be/get used to doing<br> Present simple vs. continuous|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|VISIO + EL|LINGUASKILL|1 945,00 €|389,00 €|2 334,00 €|0,5|0,5|B1 - PEOPLE [3]|3|3,00|B1 - WANDERLUST [4]|4|4,00|B1 - JUST HOW I AM [4]|4|4,00|B1 - THE BODY [3]|3|3,00|B1 - IN YOUR FREE TIME [4]|4|4,00|B1 - GOING AWAY [3]|3|3,00|B1 - CELEBRATE [4]|4|4,00|6,00|8,00||40,0
||Focusing on Business vocabulary with a specialised HR module|ANGLAIS INTERMÉDIAIRE - SITUATIONS PROFESSIONNELLES|B1|OK|Se familiariser avec des situations professionnelles.|Être à l'aise sur la pratique de l'anglais par téléphone et en entretien.|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|VISIO + EL|LINGUASKILL|1 945,00 €|389,00 €|2 334,00 €|0,5|0,5|B1 - ABOUT MY JOB [3]|3|3,00|B1 - FIRST WEEK IN THE JOB [4]|4|4,00|B1/B1 - Human Resources I [4]|4|4,00|B1 - IN THE OFFICE [3]|3|3,00|B1 - I LEARN THIS WAY [4]|4|4,00|B1/B2 - Negotiations [4]|4|4,00|B1 - WORK VOCABULARY [4]|4|4,00|4,00|9,00||40,0
||Meeting interntional colleagues |ANGLAIS INTERMÉDIAIRE - LA VIE DE TOUS LES JOURS|B1|OK|Se familiariser avec du vocabulaire et des expressions utiles pour la vie de tous les jours.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|VISIO + EL|LINGUASKILL|1 945,00 €|389,00 €|2 334,00 €|0,5|0,5|B1 - ABOUT MY JOB [3]|3|3,00|B1 - SMALL TALK [4]|4|4,00|B2 - WORK VOCABULARY [4]|4|4,00|B1 - EVERYDAY SITUATIONS [4]|4|4,00|B1 - THE GREAT OUTDOORS AND BEYOND [4]|4|4,00|B1/B2 - Travelling [4]|4|4,00|B1 - THAT TIME OF YEAR [4]|4|4,00|4,00|8,00||40,0
||A perect blend of business and day to day English vocabulary and grammar|ANGLAIS INTERMÉDIAIRE - TRAVAIL ET PLAISIR |B1|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|VISIO + EL|LINGUASKILL|1 945,00 €|389,00 €|2 334,00 €|0,5|0,5|B1 - PEOPLE [3]|3|3,00|B1 - IN THE OFFICE [3]|3|3,00|B1/B2 - Welcoming Visitors [3]|3|3,00|B1 - EVERYDAY SITUATIONS [4]|4|4,00|B1/B2 - Telephoning [7]|7|7,00|B1 - IN YOUR FREE TIME [4]|4|4,00|B1 - THAT TIME OF YEAR [4]|4|4,00|4,00|7,00||40,0
|||ANGLAIS INTERMÉDIAIRE - PRÉPARATION DE MA CERTIFICATION|B1|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Vous préparer au mieux au passage de la certification grace à une simulation Prétendre à obtenir un meilleur score.|Passage d'un test blanc et visualisation des résultats 12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|ELEARNING|LINGUASKILL|220,00 €|44,00 €|264,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||40,00|40,0
|||ANGLAIS INTERMÉDIAIRE - REVOIR LES BASES|B1|OK|Travailler la grammaire.|Dependent prepositions Direct and indirect questions First and second conditional First conditional review Future continuous Future plans and decisions: present continuous, will, going to Have-get something done I wish, If only Infinitive clauses Just, already and yet New Year questions Quantifiers Question tags Reflexive pronouns So do I! Subject and object questions Used to do vs. be/get used to doing Present simple vs. continuous|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|ELEARNING|LINGUASKILL|220,00 €|44,00 €|264,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||40,00|40,0
|||ANGLAIS INTERMÉDIAIRE - SITUATIONS PROFESSIONNELLES|B1|OK|Se familiariser avec des situations professionnelles.|Être à l'aise sur la pratique de l'anglais par téléphone et en entretien.|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|ELEARNING|LINGUASKILL|220,00 €|44,00 €|264,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||40,00|40,0
|||ANGLAIS INTERMÉDIAIRE - LA VIE DE TOUS LES JOURS|B1|OK|Se familiariser avec du vocabulaire et des expressions utiles pour la vie de tous les jours.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|ELEARNING|LINGUASKILL|220,00 €|44,00 €|264,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||40,00|40,0
|||ANGLAIS INTERMÉDIAIRE - TRAVAIL ET PLAISIR |B1|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|ELEARNING|LINGUASKILL|220,00 €|44,00 €|264,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||40,00|40,0
|||ANGLAIS CONFIRMÉ - PRÉPARATION DE MA CERTIFICATION|B2|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Se mettre dans les meilleures dispositions pour le passage de la certification, grâce à une simulation et aux explications du formateur. Prétendre à obtenir un meilleur score.|Passage d'un test blanc  Analyse des résultats par un formateur. Formation, explication des points faibles|40|1|VISIO|LINGUASKILL|1 870,00 €|374,00 €|2 244,00 €|0,5|0,5|B2 - TO START [4]|4|4,00|B2 - LOOKING FORWARD [5]|5|5,00|B2 - I'D LIKE TO SAY ..... (BUSINESS VERSION) [4]|4|4,00|B2 - GOING TO THE... [4]|4|4,00|B2 - MORE VOCABULARY [4]|4|4,00|B2 - PRONUNCIATION [4]|4|4,00|||0,00|5,00|9,00|0,00|40,0
||Everyday English to designed to push you to the next level with English speaking friends and family|ANGLAIS CONFIRMÉ - LA VIE DE TOUS LES JOURS|B2|OK|Se familiariser avec du vocabulaire et des expressions utiles pour la vie de tous les jours.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.||40|1|VISIO|LINGUASKILL|1 870,00 €|374,00 €|2 244,00 €|0,5|0,5|B2 - ME AND YOU [3]|3|3,00|B2 - TRAVEL [3]|3|3,00|B2 - GENERAL VOCABULARY [4]|4|4,00|B2 - GOING TO THE... [4]|4|4,00|B2 - HOBBIES [5]|5|5,00|B2 - JUST A STORY [4]|4|4,00|B2 - IN THE FUTURE [4]|4|4,00|4,00|8,00|0,00|40,0
||Business talk with a specialised marketing module|ANGLAIS CONFIRMÉ - PROFESSIONNEL MARKETING|B2|OK|Se plonger dans l'univers du marketing en anglais.|Devez operationnel dans l'utilisation de l'anglais technique marketing ||40|1|VISIO|LINGUASKILL|1 870,00 €|374,00 €|2 244,00 €|0,5|0,5|B2 - TO START [4]|4|4,00|B1/B2 Marketing [5]|5|5,00|B2 - PRONUNCIATION [4]|4|4,00|B2 - RESOLVING ARGUEMENTS [3]|3|3,00|B2 - THE NEXT STEP [3]|3|3,00|B1/B2 - Giving Presentations [3]|3|3,00|B2 - DISCUSIONS WITH HR [5]|5|5,00|4,00|8,00|0,00|40,0
||Conversing with international colleagues and clients|ANGLAIS CONFIRMÉ - SITUATIONS PROFESSIONNELLES|B2|OK|Devenir irréprochable dans ses relations professionnelles.|Acquérir la maîtrise deux à cinq sujets professionnels au choix||40|1|VISIO|LINGUASKILL|1 870,00 €|374,00 €|2 244,00 €|0,5|0,5|B2 - PEOPLE PERSON [4]|4|4,00|B1/B2 - Conducting Meetings [4]|4|4,00|B2 - TRAVELLING FOR BUSINESS [3]|3|3,00|B2 - IN THE FUTURE [4]|4|4,00|B2 - GETTING WHAT I WANT [4]|4|4,00|B2 - BUSINESS WRITING [4]|4|4,00|B2 - TECHNOLOGY [5]|5|5,00|4,00|7,00|0,00|40,0
||A mixture of business and social subjects designed to fill in any gaps in vocabulary and grammar|ANGLAIS CONFIRMÉ - TRAVAIL ET PLAISIR |B2|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.||40|1|VISIO|LINGUASKILL|1 870,00 €|374,00 €|2 244,00 €|0,5|0,5|B2 - ENVIRONMENTAL ISSUES [4]|4|4,00|B2 - PEOPLE PERSON [4]|4|4,00|B2 - ON THE PHONE [4]|4|4,00|B2 - NOW WE SELL [3]|3|3,00|B2 - SPECIAL TIMES OF THE YEAR [4]|4|4,00|B2 - PRONUNCIATION [4]|4|4,00|B2 - JUST A STORY [4]|4|4,00|4,00|8,00|0,00|40,0
|||ANGLAIS CONFIRMÉ - PRÉPARATION DE MA CERTIFICATION|B2|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Se mettre dans les meilleures dispositions pour le passage de la certification, grâce à une simulation et aux explications du formateur. Prétendre à obtenir un meilleur score.|Passage d'un test blanc  Analyse des résultats par un formateur. Formation, explication des points faibles 12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|VISIO + EL|LINGUASKILL|1 945,00 €|389,00 €|2 334,00 €|0,5|0,5|B2 - TO START [4]|4|4,00|B2 - LOOKING FORWARD [5]|5|5,00|B2 - I'D LIKE TO SAY ..... (BUSINESS VERSION) [4]|4|4,00|B2 - GOING TO THE... [4]|4|4,00|B2 - MORE VOCABULARY [4]|4|4,00|B2 - PRONUNCIATION [4]|4|4,00|||0,00|5,00|9,00||40,0
||Everyday English to designed to push you to the next level with English speaking friends and family|ANGLAIS CONFIRMÉ - LA VIE DE TOUS LES JOURS|B2|OK|Se familiariser avec du vocabulaire et des expressions utiles pour la vie de tous les jours.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|VISIO + EL|LINGUASKILL|1 945,00 €|389,00 €|2 334,00 €|0,5|0,5|B2 - ME AND YOU [3]|3|3,00|B2 - TRAVEL [3]|3|3,00|B2 - GENERAL VOCABULARY [4]|4|4,00|B2 - GOING TO THE... [4]|4|4,00|B2 - HOBBIES [5]|5|5,00|B2 - JUST A STORY [4]|4|4,00|B2 - IN THE FUTURE [4]|4|4,00|4,00|8,00||40,0
||Business talk with a specialised marketing module|ANGLAIS CONFIRMÉ - PROFESSIONNEL MARKETING|B2|OK|Se plonger dans l'univers du marketing en anglais.|Devez operationnel dans l'utilisation de l'anglais technique marketing |12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau - Profil d'apprentissage - 1000 contenus multimédia - Quizs & exercices de validation d'acquis - Bibliothèque de modèles d'email|40|1|VISIO + EL|LINGUASKILL|1 945,00 €|389,00 €|2 334,00 €|0,5|0,5|B2 - TO START [4]|4|4,00|B1/B2 Marketing [5]|5|5,00|B2 - PRONUNCIATION [4]|4|4,00|B2 - RESOLVING ARGUEMENTS [3]|3|3,00|B2 - THE NEXT STEP [3]|3|3,00|B1/B2 - Giving Presentations [3]|3|3,00|B2 - DISCUSIONS WITH HR [5]|5|5,00|4,00|8,00||40,0
||Conversing with international colleagues and clients|ANGLAIS CONFIRMÉ - SITUATIONS PROFESSIONNELLES|B2|OK|Devenir irréprochable dans ses relations professionnelles.|Acquérir la maîtrise deux à cinq sujets professionnels au choix|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|VISIO + EL|LINGUASKILL|1 945,00 €|389,00 €|2 334,00 €|0,5|0,5|B2 - PEOPLE PERSON [4]|4|4,00|B1/B2 - Conducting Meetings [4]|4|4,00|B2 - TRAVELLING FOR BUSINESS [3]|3|3,00|B2 - IN THE FUTURE [4]|4|4,00|B2 - GETTING WHAT I WANT [4]|4|4,00|B2 - BUSINESS WRITING [4]|4|4,00|B2 - TECHNOLOGY [5]|5|5,00|4,00|7,00||40,0
||A mixture of business and social subjects designed to fill in any gaps in vocabulary and grammar|ANGLAIS CONFIRMÉ - TRAVAIL ET PLAISIR |B2|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|VISIO + EL|LINGUASKILL|1 945,00 €|389,00 €|2 334,00 €|0,5|0,5|B2 - ENVIRONMENTAL ISSUES [4]|4|4,00|B2 - PEOPLE PERSON [4]|4|4,00|B2 - ON THE PHONE [4]|4|4,00|B2 - NOW WE SELL [3]|3|3,00|B2 - SPECIAL TIMES OF THE YEAR [4]|4|4,00|B2 - PRONUNCIATION [4]|4|4,00|B2 - JUST A STORY [4]|4|4,00|4,00|8,00||40,0
|||ANGLAIS CONFIRMÉ - PRÉPARATION DE MA CERTIFICATION|B2|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Vous préparer au mieux au passage de la certification grace à une simulation Prétendre à obtenir un meilleur score.|Passage d'un test blanc et visualisation des résultats 12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|ELEARNING|LINGUASKILL|220,00 €|44,00 €|264,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||40,00|40,0
|||ANGLAIS CONFIRMÉ - SITUATIONS PROFESSIONNELLES|B2|OK|Devenir irréprochable dans ses relations professionnelles.|Acquérir la maîtrise deux à cinq sujets professionnels au choix|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|ELEARNING|LINGUASKILL|220,00 €|44,00 €|264,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||40,00|40,0
|||ANGLAIS CONFIRMÉ - LA VIE DE TOUS LES JOURS|B2|OK|Se familiariser avec du vocabulaire et des expressions utiles pour la vie de tous les jours.|Apprendre l'anglais de façon concrète en se basant sur des situations quotidiennes.|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|ELEARNING|LINGUASKILL|220,00 €|44,00 €|264,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||40,00|40,0
|||ANGLAIS CONFIRMÉ - TRAVAIL ET PLAISIR |B2|OK|Monter en compétence tant sur le plan personnel que professionnel.|Apprendre l'anglais de manière concrète en se basant sur des situations quotidiennes et professionnelles.|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|ELEARNING|LINGUASKILL|220,00 €|44,00 €|264,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||40,00|40,0
|||ANGLAIS CONFIRMÉ - ACTUALITÉ ET INTÉRÊT|B2|OK|Se former en se focalisant sur des sujets appréciés pour que l'apprentissage soit synonyme de plaisir.|Garder la pratique de la langue et le maintien d'un niveau.|12 mois d'accès illimité à notre plateforme, comprenant entre autres : - Test de niveau<br>- Profil d'apprentissage<br>- 1000 contenus multimédia<br>- Quizs & exercices de validation d'acquis<br>- Bibliothèque de modèles d'email|40|1|ELEARNING|LINGUASKILL|220,00 €|44,00 €|264,00 €|||||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||0,00|||40,00|40,0
|||ANGLAIS AVANCÉ - PRÉPARATION DE MA CERTIFICATION|C1|OK|Se préparer au passage de sa certification. Optimiser ses chances d'obtenir le score souhaité au passage de la certification. |Bien appréhender le déroulement de la certification. Se mettre dans les meilleures dispositions pour le passage de la certification, grâce à une simulation et aux explications du formateur. Prétendre à obtenir un meilleur score.|Passage d'un test blanc  Analyse des résultats par un formateur. Formation, explication des points faibles|40|1|VISIO|LINGUASKILL|1 870,00 €|374,00 €|2 244,00 €|0,5|0,5|C1/C2 - INTRODUCTION [3]|3|3,00|C1/C2 - SMALL TALK [4]|4|4,00|C1/C2 - GOING TO THE .... [4]|4|4,00|C1/C2 - GET YOUR POINT ACROSS [4]|4|4,00|C1/C2 - WHAT HAPPENED? [4]|4|4,00|C1/C2 - DESCRIBE IT [4]|4|4,00|||0,00|5,00|11,00||40,0
